voc_id,customer_id,received_date,channel,voc_type,category,content,sentiment
V0911,C342,2024-07-21,앱리뷰,문의,요금,포인트를 요금에서 차감할 수 있는지 궁금합니다.,중립
V0912,C342,2024-09-26,이메일,문의,앱기능,앱기능 관련하여 문의 사항을 전달드립니다.,중립
V0913,C342,2024-06-07,고객센터전화,불만,요금,요금제 변경했는데 다음 달에도 기존 요금이 청구됐어요. 환불해 주세요.,부정
V0914,C343,2024-08-13,앱리뷰,문의,요금,가족결합 할인은 어떻게 신청하나요?,중립
V0915,C343,2024-02-25,고객센터전화,불만,품질,어제부터 데이터 속도가 너무 느려요. 거의 쓸 수가 없어요.,부정
V0916,C343,2024-04-30,SNS,문의,요금,포인트를 요금에서 차감할 수 있는지 궁금합니다.,중립
V0917,C344,2024-11-18,앱리뷰,칭찬,서비스,이번에 요금 정정 처리가 빠르게 돼서 정말 만족스러웠어요.,긍정
V0918,C344,2024-09-25,앱리뷰,불만,요금,이번 달 요금이 갑자기 많이 나왔어요. 설명 없이 올린 건가요?,부정
V0919,C344,2024-12-23,앱리뷰,제안,품질,품질 관련하여 제안 사항을 전달드립니다.,중립
V0920,C344,2024-05-08,이메일,문의,요금,이번 달 요금이 어떻게 구성된 건지 자세히 알고 싶어요.,중립
V0921,C345,2024-03-19,고객센터전화,불만,요금,자동이체가 제대로 안 되는데 연체료까지 붙었어요. 너무 황당합니다.,부정
V0922,C345,2024-11-15,SNS,제안,요금,요금 관련하여 제안 사항을 전달드립니다.,중립
V0923,C346,2024-09-19,이메일,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V0924,C346,2024-09-23,앱리뷰,불만,해지관련,번호이동 신청했는데 일주일이 지나도 진행이 안 되고 있어요.,부정
V0925,C346,2024-09-07,이메일,불만,해지관련,해지 신청 후에도 요금이 계속 청구되고 있어요.,부정
V0926,C347,2024-05-05,앱리뷰,제안,서비스,장기 고객에게 특별 혜택을 주는 프로그램이 있으면 좋겠어요.,중립
V0927,C348,2024-11-14,앱리뷰,제안,앱기능,요금 명세서를 그래프로 보여주는 기능이 있으면 좋겠어요.,중립
V0928,C348,2024-09-29,고객센터전화,불만,품질,어제부터 데이터 속도가 너무 느려요. 거의 쓸 수가 없어요.,부정
V0929,C348,2024-02-04,고객센터전화,문의,요금,이번 달 요금이 어떻게 구성된 건지 자세히 알고 싶어요.,중립
V0930,C348,2024-12-28,앱리뷰,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V0931,C349,2024-08-12,앱리뷰,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V0932,C350,2024-05-19,앱리뷰,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V0933,C351,2024-01-23,앱리뷰,칭찬,앱기능,앱기능 관련하여 칭찬 사항을 전달드립니다.,긍정
V0934,C351,2024-02-12,앱리뷰,불만,서비스,상담사를 기다리다가 30분이 지났는데 아직도 연결이 안 돼요.,부정
V0935,C352,2024-10-20,앱리뷰,불만,기타,기타 관련하여 불만 사항을 전달드립니다.,부정
V0936,C352,2024-10-23,이메일,불만,품질,집에서 신호가 너무 약해요. 와이파이 없으면 데이터가 안 잡혀요.,부정
V0937,C352,2024-07-03,고객센터전화,불만,요금,자동이체가 제대로 안 되는데 연체료까지 붙었어요. 너무 황당합니다.,부정
V0938,C352,2024-02-19,앱리뷰,불만,해지관련,해지하려는데 위약금 설명이 너무 복잡해요. 명확하게 알려주세요.,부정
V0939,C352,2024-10-01,앱리뷰,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V0940,C353,2024-09-23,고객센터전화,불만,요금,요금제 변경했는데 다음 달에도 기존 요금이 청구됐어요. 환불해 주세요.,부정
V0941,C353,2024-08-26,앱리뷰,문의,요금,가족결합 할인은 어떻게 신청하나요?,중립
V0942,C354,2024-02-05,고객센터전화,제안,요금,요금 관련하여 제안 사항을 전달드립니다.,중립
V0943,C354,2024-08-27,SNS,불만,해지관련,해지하려는데 위약금 설명이 너무 복잡해요. 명확하게 알려주세요.,부정
V0944,C354,2024-10-07,앱리뷰,불만,해지관련,번호이동 신청했는데 일주일이 지나도 진행이 안 되고 있어요.,부정
V0945,C355,2024-11-28,이메일,문의,서비스,명의변경 절차가 어떻게 되나요?,중립
V0946,C355,2024-09-10,이메일,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V0947,C355,2024-05-12,SNS,불만,앱기능,앱에서 요금 명세서를 찾을 수가 없어요. UI가 너무 불편해요.,부정
V0948,C355,2024-09-03,이메일,문의,서비스,명의변경 절차가 어떻게 되나요?,중립
V0949,C356,2024-08-19,SNS,불만,요금,이번 달 요금이 갑자기 많이 나왔어요. 설명 없이 올린 건가요?,부정
V0950,C356,2024-02-02,이메일,불만,서비스,해지하려고 전화했더니 계속 다른 팀으로 돌리기만 해요.,부정
V0951,C356,2024-12-24,SNS,제안,해지관련,해지관련 관련하여 제안 사항을 전달드립니다.,중립
V0952,C357,2024-07-15,SNS,문의,서비스,해외 로밍 서비스 신청 방법이 궁금합니다.,중립
V0953,C357,2024-10-08,앱리뷰,불만,품질,집에서 신호가 너무 약해요. 와이파이 없으면 데이터가 안 잡혀요.,부정
V0954,C357,2024-11-05,고객센터전화,문의,요금,포인트를 요금에서 차감할 수 있는지 궁금합니다.,중립
V0955,C358,2024-01-28,SNS,제안,서비스,생일 축하 데이터 보너스 같은 이벤트를 해주세요.,중립
V0956,C358,2024-11-12,앱리뷰,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V0957,C358,2024-03-12,앱리뷰,불만,품질,집에서 신호가 너무 약해요. 와이파이 없으면 데이터가 안 잡혀요.,부정
V0958,C359,2024-11-01,고객센터전화,문의,요금,이번 달 요금이 어떻게 구성된 건지 자세히 알고 싶어요.,중립
V0959,C359,2024-01-04,고객센터전화,불만,품질,통화 중에 자꾸 끊깁니다. 몇 번을 신고해도 나아지질 않네요.,부정
V0960,C360,2024-11-23,이메일,불만,서비스,해지하려고 전화했더니 계속 다른 팀으로 돌리기만 해요.,부정
V0961,C360,2024-05-23,이메일,불만,해지관련,해지하려는데 위약금 설명이 너무 복잡해요. 명확하게 알려주세요.,부정
V0962,C360,2024-07-05,SNS,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V0963,C360,2024-02-19,이메일,불만,요금,자동이체가 제대로 안 되는데 연체료까지 붙었어요. 너무 황당합니다.,부정
V0964,C362,2024-07-29,고객센터전화,문의,요금,포인트를 요금에서 차감할 수 있는지 궁금합니다.,중립
V0965,C362,2024-09-24,앱리뷰,불만,서비스,해지하려고 전화했더니 계속 다른 팀으로 돌리기만 해요.,부정
V0966,C363,2024-01-12,고객센터전화,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V0967,C363,2024-09-11,고객센터전화,불만,기타,기타 관련하여 불만 사항을 전달드립니다.,부정
V0968,C363,2024-12-31,SNS,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V0969,C364,2024-02-15,앱리뷰,문의,기타,기타 관련하여 문의 사항을 전달드립니다.,중립
V0970,C365,2024-12-20,앱리뷰,불만,기타,기타 관련하여 불만 사항을 전달드립니다.,부정
V0971,C365,2024-07-29,고객센터전화,불만,서비스,해지하려고 전화했더니 계속 다른 팀으로 돌리기만 해요.,부정
V0972,C366,2024-08-27,고객센터전화,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V0973,C367,2024-06-23,고객센터전화,불만,기타,기타 관련하여 불만 사항을 전달드립니다.,부정
V0974,C367,2024-12-28,앱리뷰,문의,서비스,명의변경 절차가 어떻게 되나요?,중립
V0975,C367,2024-04-18,고객센터전화,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V0976,C368,2024-09-10,고객센터전화,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V0977,C368,2024-02-16,고객센터전화,제안,요금,요금 관련하여 제안 사항을 전달드립니다.,중립
V0978,C369,2024-09-25,이메일,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V0979,C369,2024-06-03,고객센터전화,칭찬,품질,품질 관련하여 칭찬 사항을 전달드립니다.,긍정
V0980,C369,2024-02-17,앱리뷰,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V0981,C370,2024-02-22,이메일,불만,서비스,상담사를 기다리다가 30분이 지났는데 아직도 연결이 안 돼요.,부정
V0982,C371,2024-09-13,고객센터전화,칭찬,앱기능,앱기능 관련하여 칭찬 사항을 전달드립니다.,긍정
V0983,C371,2024-01-06,앱리뷰,불만,요금,이번 달 요금이 갑자기 많이 나왔어요. 설명 없이 올린 건가요?,부정
V0984,C371,2024-10-14,앱리뷰,불만,기타,기타 관련하여 불만 사항을 전달드립니다.,부정
V0985,C372,2024-11-23,고객센터전화,제안,품질,품질 관련하여 제안 사항을 전달드립니다.,중립
V0986,C372,2024-07-18,고객센터전화,문의,요금,가족결합 할인은 어떻게 신청하나요?,중립
V0987,C372,2024-03-09,이메일,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V0988,C373,2024-11-13,고객센터전화,불만,서비스,상담사를 기다리다가 30분이 지났는데 아직도 연결이 안 돼요.,부정
V0989,C373,2024-02-08,고객센터전화,불만,품질,통화 중에 자꾸 끊깁니다. 몇 번을 신고해도 나아지질 않네요.,부정
V0990,C373,2024-06-21,SNS,불만,품질,집에서 신호가 너무 약해요. 와이파이 없으면 데이터가 안 잡혀요.,부정
V0991,C374,2024-11-05,고객센터전화,문의,기타,기타 관련하여 문의 사항을 전달드립니다.,중립
V0992,C374,2024-07-22,이메일,문의,요금,가족결합 할인은 어떻게 신청하나요?,중립
V0993,C375,2024-09-09,고객센터전화,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V0994,C375,2024-11-14,앱리뷰,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V0995,C376,2024-06-13,앱리뷰,불만,요금,자동이체가 제대로 안 되는데 연체료까지 붙었어요. 너무 황당합니다.,부정
V0996,C376,2024-06-24,앱리뷰,칭찬,요금,요금 관련하여 칭찬 사항을 전달드립니다.,긍정
V0997,C376,2024-08-05,이메일,불만,앱기능,앱이 자꾸 튕겨요. 업데이트 후부터 더 심해졌어요.,부정
V0998,C376,2024-09-15,앱리뷰,문의,요금,포인트를 요금에서 차감할 수 있는지 궁금합니다.,중립
V0999,C377,2024-02-15,이메일,불만,요금,자동이체가 제대로 안 되는데 연체료까지 붙었어요. 너무 황당합니다.,부정
V1000,C377,2024-12-01,고객센터전화,제안,요금,요금 관련하여 제안 사항을 전달드립니다.,중립
V1001,C378,2024-05-17,앱리뷰,제안,요금,요금 관련하여 제안 사항을 전달드립니다.,중립
V1002,C378,2024-09-27,고객센터전화,불만,품질,통화 중에 자꾸 끊깁니다. 몇 번을 신고해도 나아지질 않네요.,부정
V1003,C379,2024-05-13,고객센터전화,불만,해지관련,해지 신청 후에도 요금이 계속 청구되고 있어요.,부정
V1004,C380,2024-09-17,앱리뷰,칭찬,기타,기타 관련하여 칭찬 사항을 전달드립니다.,긍정
V1005,C380,2024-08-27,고객센터전화,제안,품질,품질 관련하여 제안 사항을 전달드립니다.,중립
V1006,C380,2024-03-25,이메일,문의,서비스,현재 가입된 부가서비스 목록을 어디서 확인하나요?,중립
V1007,C380,2024-04-09,이메일,불만,품질,집에서 신호가 너무 약해요. 와이파이 없으면 데이터가 안 잡혀요.,부정
V1008,C381,2024-11-09,이메일,제안,요금,요금 관련하여 제안 사항을 전달드립니다.,중립
V1009,C381,2024-09-05,앱리뷰,불만,품질,어제부터 데이터 속도가 너무 느려요. 거의 쓸 수가 없어요.,부정
V1010,C381,2024-09-10,앱리뷰,불만,서비스,상담사를 기다리다가 30분이 지났는데 아직도 연결이 안 돼요.,부정
V1011,C382,2024-08-24,앱리뷰,제안,서비스,고객 등급제를 도입해서 충성 고객에게 혜택을 줬으면 해요.,중립
V1012,C382,2024-04-11,고객센터전화,불만,품질,통화 중에 자꾸 끊깁니다. 몇 번을 신고해도 나아지질 않네요.,부정
V1013,C383,2024-11-13,고객센터전화,문의,서비스,명의변경 절차가 어떻게 되나요?,중립
V1014,C384,2024-10-14,앱리뷰,불만,요금,요금제 변경했는데 다음 달에도 기존 요금이 청구됐어요. 환불해 주세요.,부정
V1015,C384,2024-04-29,고객센터전화,불만,요금,요금제 변경했는데 다음 달에도 기존 요금이 청구됐어요. 환불해 주세요.,부정
V1016,C384,2024-10-12,SNS,불만,요금,자동이체가 제대로 안 되는데 연체료까지 붙었어요. 너무 황당합니다.,부정
V1017,C384,2024-10-19,앱리뷰,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V1018,C385,2024-12-02,앱리뷰,불만,기타,기타 관련하여 불만 사항을 전달드립니다.,부정
V1019,C385,2024-03-24,고객센터전화,제안,요금,요금 관련하여 제안 사항을 전달드립니다.,중립
V1020,C385,2024-10-13,앱리뷰,문의,서비스,명의변경 절차가 어떻게 되나요?,중립
V1021,C386,2024-12-10,앱리뷰,문의,서비스,현재 가입된 부가서비스 목록을 어디서 확인하나요?,중립
V1022,C386,2024-04-27,앱리뷰,칭찬,요금,요금 관련하여 칭찬 사항을 전달드립니다.,긍정
V1023,C386,2024-08-17,고객센터전화,제안,서비스,생일 축하 데이터 보너스 같은 이벤트를 해주세요.,중립
V1024,C387,2024-09-23,이메일,불만,품질,어제부터 데이터 속도가 너무 느려요. 거의 쓸 수가 없어요.,부정
V1025,C387,2024-08-04,앱리뷰,불만,품질,집에서 신호가 너무 약해요. 와이파이 없으면 데이터가 안 잡혀요.,부정
V1026,C387,2024-10-18,고객센터전화,불만,요금,자동이체가 제대로 안 되는데 연체료까지 붙었어요. 너무 황당합니다.,부정
V1027,C387,2024-07-02,앱리뷰,문의,앱기능,앱기능 관련하여 문의 사항을 전달드립니다.,중립
V1028,C388,2024-06-07,앱리뷰,칭찬,품질,품질 관련하여 칭찬 사항을 전달드립니다.,긍정
V1029,C388,2024-09-09,SNS,불만,요금,요금제 변경했는데 다음 달에도 기존 요금이 청구됐어요. 환불해 주세요.,부정
V1030,C388,2024-07-09,앱리뷰,불만,요금,자동이체가 제대로 안 되는데 연체료까지 붙었어요. 너무 황당합니다.,부정
V1031,C388,2024-02-26,앱리뷰,불만,앱기능,로그인이 계속 풀려요. 생체인증이 제대로 작동하지 않아요.,부정
V1032,C389,2024-04-19,앱리뷰,문의,요금,포인트를 요금에서 차감할 수 있는지 궁금합니다.,중립
V1033,C389,2024-01-29,고객센터전화,문의,요금,포인트를 요금에서 차감할 수 있는지 궁금합니다.,중립
V1034,C390,2024-04-20,SNS,불만,품질,집에서 신호가 너무 약해요. 와이파이 없으면 데이터가 안 잡혀요.,부정
V1035,C390,2024-07-17,앱리뷰,문의,요금,포인트를 요금에서 차감할 수 있는지 궁금합니다.,중립
V1036,C390,2024-11-22,앱리뷰,불만,요금,자동이체가 제대로 안 되는데 연체료까지 붙었어요. 너무 황당합니다.,부정
V1037,C390,2024-11-09,SNS,불만,요금,자동이체가 제대로 안 되는데 연체료까지 붙었어요. 너무 황당합니다.,부정
V1038,C391,2024-03-20,이메일,불만,서비스,해지하려고 전화했더니 계속 다른 팀으로 돌리기만 해요.,부정
V1039,C391,2024-08-04,고객센터전화,불만,기타,기타 관련하여 불만 사항을 전달드립니다.,부정
V1040,C391,2024-09-11,앱리뷰,불만,요금,요금제 변경했는데 다음 달에도 기존 요금이 청구됐어요. 환불해 주세요.,부정
V1041,C391,2024-09-11,고객센터전화,제안,서비스,생일 축하 데이터 보너스 같은 이벤트를 해주세요.,중립
V1042,C392,2024-02-17,고객센터전화,불만,기타,기타 관련하여 불만 사항을 전달드립니다.,부정
V1043,C392,2024-07-22,고객센터전화,불만,요금,자동이체가 제대로 안 되는데 연체료까지 붙었어요. 너무 황당합니다.,부정
V1044,C392,2024-11-20,앱리뷰,불만,서비스,해지하려고 전화했더니 계속 다른 팀으로 돌리기만 해요.,부정
V1045,C392,2024-04-29,이메일,불만,서비스,해지하려고 전화했더니 계속 다른 팀으로 돌리기만 해요.,부정
V1046,C393,2024-03-22,고객센터전화,문의,요금,포인트를 요금에서 차감할 수 있는지 궁금합니다.,중립
V1047,C393,2024-05-10,앱리뷰,불만,서비스,해지하려고 전화했더니 계속 다른 팀으로 돌리기만 해요.,부정
V1048,C394,2024-07-23,고객센터전화,불만,앱기능,앱에서 요금 명세서를 찾을 수가 없어요. UI가 너무 불편해요.,부정
V1049,C394,2024-03-14,이메일,문의,앱기능,앱기능 관련하여 문의 사항을 전달드립니다.,중립
V1050,C394,2024-09-15,이메일,문의,요금,가족결합 할인은 어떻게 신청하나요?,중립
V1051,C395,2024-07-15,고객센터전화,불만,요금,요금제 변경했는데 다음 달에도 기존 요금이 청구됐어요. 환불해 주세요.,부정
V1052,C397,2024-12-20,이메일,불만,해지관련,해지 신청 후에도 요금이 계속 청구되고 있어요.,부정
V1053,C398,2024-02-29,앱리뷰,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V1054,C399,2024-12-02,SNS,문의,앱기능,앱기능 관련하여 문의 사항을 전달드립니다.,중립
V1055,C399,2024-12-03,SNS,제안,요금,요금 관련하여 제안 사항을 전달드립니다.,중립
V1056,C399,2024-09-25,앱리뷰,불만,기타,기타 관련하여 불만 사항을 전달드립니다.,부정
V1057,C400,2024-12-10,앱리뷰,불만,요금,이번 달 요금이 갑자기 많이 나왔어요. 설명 없이 올린 건가요?,부정
V1058,C401,2024-05-25,앱리뷰,문의,요금,가족결합 할인은 어떻게 신청하나요?,중립
V1059,C401,2024-09-01,SNS,불만,품질,통화 중에 자꾸 끊깁니다. 몇 번을 신고해도 나아지질 않네요.,부정
V1060,C401,2024-07-31,고객센터전화,문의,요금,가족결합 할인은 어떻게 신청하나요?,중립
V1061,C403,2024-10-04,이메일,문의,서비스,현재 가입된 부가서비스 목록을 어디서 확인하나요?,중립
V1062,C404,2024-07-02,이메일,문의,요금,가족결합 할인은 어떻게 신청하나요?,중립
V1063,C404,2024-04-27,이메일,불만,앱기능,앱에서 요금 명세서를 찾을 수가 없어요. UI가 너무 불편해요.,부정
V1064,C404,2024-01-29,SNS,불만,품질,집에서 신호가 너무 약해요. 와이파이 없으면 데이터가 안 잡혀요.,부정
V1065,C405,2024-01-16,앱리뷰,제안,서비스,장기 고객에게 특별 혜택을 주는 프로그램이 있으면 좋겠어요.,중립
V1066,C405,2024-10-24,이메일,문의,요금,포인트를 요금에서 차감할 수 있는지 궁금합니다.,중립
V1067,C405,2024-04-09,앱리뷰,문의,서비스,현재 가입된 부가서비스 목록을 어디서 확인하나요?,중립
V1068,C406,2024-08-19,고객센터전화,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V1069,C406,2024-09-20,SNS,제안,앱기능,앱에서 바로 상담사 채팅 연결이 되면 편할 것 같아요.,중립
V1070,C406,2024-10-27,이메일,문의,앱기능,앱기능 관련하여 문의 사항을 전달드립니다.,중립
V1071,C407,2024-01-15,SNS,불만,해지관련,해지하려는데 위약금 설명이 너무 복잡해요. 명확하게 알려주세요.,부정
V1072,C407,2024-07-19,SNS,문의,앱기능,앱기능 관련하여 문의 사항을 전달드립니다.,중립
V1073,C407,2024-07-20,SNS,불만,서비스,상담사를 기다리다가 30분이 지났는데 아직도 연결이 안 돼요.,부정
V1074,C407,2024-05-24,고객센터전화,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V1075,C408,2024-06-24,앱리뷰,불만,서비스,상담사를 기다리다가 30분이 지났는데 아직도 연결이 안 돼요.,부정
V1076,C408,2024-04-14,이메일,문의,요금,가족결합 할인은 어떻게 신청하나요?,중립
V1077,C408,2024-06-18,앱리뷰,불만,요금,이번 달 요금이 갑자기 많이 나왔어요. 설명 없이 올린 건가요?,부정
V1078,C410,2024-05-27,고객센터전화,불만,서비스,상담사를 기다리다가 30분이 지났는데 아직도 연결이 안 돼요.,부정
V1079,C410,2024-09-01,고객센터전화,문의,앱기능,앱기능 관련하여 문의 사항을 전달드립니다.,중립
V1080,C410,2024-09-29,이메일,문의,요금,가족결합 할인은 어떻게 신청하나요?,중립
V1081,C411,2024-09-12,앱리뷰,문의,기타,기타 관련하여 문의 사항을 전달드립니다.,중립
V1082,C411,2024-05-11,앱리뷰,불만,요금,이번 달 요금이 갑자기 많이 나왔어요. 설명 없이 올린 건가요?,부정
V1083,C411,2024-08-06,앱리뷰,불만,서비스,상담사를 기다리다가 30분이 지났는데 아직도 연결이 안 돼요.,부정
V1084,C411,2024-10-25,이메일,문의,앱기능,앱기능 관련하여 문의 사항을 전달드립니다.,중립
V1085,C412,2024-03-26,이메일,제안,앱기능,가족 데이터 공유 기능을 추가해 주시면 정말 유용할 것 같아요.,중립
V1086,C412,2024-01-09,고객센터전화,제안,서비스,고객 등급제를 도입해서 충성 고객에게 혜택을 줬으면 해요.,중립
V1087,C412,2024-09-29,이메일,칭찬,서비스,상담사분이 너무 친절하고 문제를 바로 해결해 주셨어요. 감사해요!,긍정
V1088,C413,2024-11-01,앱리뷰,제안,품질,품질 관련하여 제안 사항을 전달드립니다.,중립
V1089,C413,2024-09-04,SNS,불만,해지관련,해지하려는데 위약금 설명이 너무 복잡해요. 명확하게 알려주세요.,부정
V1090,C413,2024-09-09,SNS,불만,해지관련,해지하려는데 위약금 설명이 너무 복잡해요. 명확하게 알려주세요.,부정
V1091,C414,2024-05-01,이메일,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V1092,C414,2024-05-24,SNS,문의,요금,이번 달 요금이 어떻게 구성된 건지 자세히 알고 싶어요.,중립
V1093,C414,2024-10-02,이메일,불만,요금,이번 달 요금이 갑자기 많이 나왔어요. 설명 없이 올린 건가요?,부정
V1094,C415,2024-09-24,고객센터전화,불만,해지관련,해지 신청 후에도 요금이 계속 청구되고 있어요.,부정
V1095,C415,2024-03-14,고객센터전화,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V1096,C415,2024-06-16,고객센터전화,문의,요금,이번 달 요금이 어떻게 구성된 건지 자세히 알고 싶어요.,중립
V1097,C416,2024-06-10,앱리뷰,문의,앱기능,앱기능 관련하여 문의 사항을 전달드립니다.,중립
V1098,C417,2024-02-07,고객센터전화,불만,품질,집에서 신호가 너무 약해요. 와이파이 없으면 데이터가 안 잡혀요.,부정
V1099,C417,2024-03-16,앱리뷰,불만,해지관련,해지 신청 후에도 요금이 계속 청구되고 있어요.,부정
V1100,C417,2024-04-25,이메일,문의,서비스,명의변경 절차가 어떻게 되나요?,중립
V1101,C417,2024-06-15,이메일,불만,앱기능,앱에서 요금 명세서를 찾을 수가 없어요. UI가 너무 불편해요.,부정
V1102,C418,2024-02-13,고객센터전화,문의,요금,이번 달 요금이 어떻게 구성된 건지 자세히 알고 싶어요.,중립
V1103,C418,2024-01-24,앱리뷰,문의,기타,기타 관련하여 문의 사항을 전달드립니다.,중립
V1104,C418,2024-01-14,고객센터전화,불만,서비스,해지하려고 전화했더니 계속 다른 팀으로 돌리기만 해요.,부정
V1105,C418,2024-06-19,고객센터전화,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V1106,C418,2024-06-22,이메일,불만,요금,자동이체가 제대로 안 되는데 연체료까지 붙었어요. 너무 황당합니다.,부정
V1107,C419,2024-04-22,앱리뷰,문의,해지관련,해지관련 관련하여 문의 사항을 전달드립니다.,중립
V1108,C420,2024-02-23,고객센터전화,문의,기타,기타 관련하여 문의 사항을 전달드립니다.,중립
V1109,C420,2024-02-19,이메일,제안,품질,품질 관련하여 제안 사항을 전달드립니다.,중립
V1110,C420,2024-11-09,고객센터전화,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V1111,C420,2024-10-14,고객센터전화,불만,해지관련,번호이동 신청했는데 일주일이 지나도 진행이 안 되고 있어요.,부정
V1112,C421,2024-04-04,SNS,문의,해지관련,해지관련 관련하여 문의 사항을 전달드립니다.,중립
V1113,C422,2024-02-22,앱리뷰,제안,요금,요금 관련하여 제안 사항을 전달드립니다.,중립
V1114,C422,2024-05-01,앱리뷰,제안,요금,요금 관련하여 제안 사항을 전달드립니다.,중립
V1115,C422,2024-11-24,SNS,제안,서비스,고객 등급제를 도입해서 충성 고객에게 혜택을 줬으면 해요.,중립
V1116,C423,2024-03-12,이메일,불만,해지관련,해지 신청 후에도 요금이 계속 청구되고 있어요.,부정
V1117,C423,2024-05-29,고객센터전화,문의,앱기능,앱기능 관련하여 문의 사항을 전달드립니다.,중립
V1118,C424,2024-12-09,이메일,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V1119,C424,2024-04-27,앱리뷰,칭찬,요금,요금 관련하여 칭찬 사항을 전달드립니다.,긍정
V1120,C425,2024-04-19,이메일,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V1121,C425,2024-09-19,SNS,문의,요금,포인트를 요금에서 차감할 수 있는지 궁금합니다.,중립
V1122,C425,2024-11-11,이메일,불만,앱기능,로그인이 계속 풀려요. 생체인증이 제대로 작동하지 않아요.,부정
V1123,C425,2024-11-27,앱리뷰,불만,해지관련,번호이동 신청했는데 일주일이 지나도 진행이 안 되고 있어요.,부정
V1124,C426,2024-08-27,이메일,문의,해지관련,해지관련 관련하여 문의 사항을 전달드립니다.,중립
V1125,C426,2024-01-11,이메일,불만,품질,통화 중에 자꾸 끊깁니다. 몇 번을 신고해도 나아지질 않네요.,부정
V1126,C427,2024-09-17,고객센터전화,불만,앱기능,로그인이 계속 풀려요. 생체인증이 제대로 작동하지 않아요.,부정
V1127,C427,2024-12-14,고객센터전화,불만,앱기능,앱에서 요금 명세서를 찾을 수가 없어요. UI가 너무 불편해요.,부정
V1128,C427,2024-12-15,이메일,불만,앱기능,앱이 자꾸 튕겨요. 업데이트 후부터 더 심해졌어요.,부정
V1129,C427,2024-12-09,고객센터전화,불만,서비스,상담사를 기다리다가 30분이 지났는데 아직도 연결이 안 돼요.,부정
V1130,C428,2024-11-21,앱리뷰,불만,서비스,해지하려고 전화했더니 계속 다른 팀으로 돌리기만 해요.,부정
V1131,C428,2024-01-21,이메일,불만,서비스,상담사를 기다리다가 30분이 지났는데 아직도 연결이 안 돼요.,부정
V1132,C428,2024-11-20,이메일,불만,해지관련,번호이동 신청했는데 일주일이 지나도 진행이 안 되고 있어요.,부정
V1133,C428,2024-12-20,SNS,제안,앱기능,앱에서 바로 상담사 채팅 연결이 되면 편할 것 같아요.,중립
V1134,C429,2024-06-07,고객센터전화,제안,요금,요금 관련하여 제안 사항을 전달드립니다.,중립
V1135,C429,2024-05-17,고객센터전화,제안,품질,품질 관련하여 제안 사항을 전달드립니다.,중립
V1136,C429,2024-06-04,고객센터전화,제안,서비스,고객 등급제를 도입해서 충성 고객에게 혜택을 줬으면 해요.,중립
V1137,C429,2024-05-01,고객센터전화,문의,해지관련,해지관련 관련하여 문의 사항을 전달드립니다.,중립
V1138,C430,2024-01-24,앱리뷰,제안,해지관련,해지관련 관련하여 제안 사항을 전달드립니다.,중립
V1139,C430,2024-05-05,고객센터전화,제안,서비스,고객 등급제를 도입해서 충성 고객에게 혜택을 줬으면 해요.,중립
V1140,C430,2024-10-19,고객센터전화,칭찬,서비스,앱 업데이트 후 많이 편해졌어요. 개발팀 수고하셨습니다.,긍정
